tabela,periodicidade,unidade_tipo,codigo,descricao,nivel,periodo,valor
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-01,3511.477173460116
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-02,3079.2617377870447
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-03,4177.8277595776535
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-04,4063.941914346113
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-05,5592.679099465974
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-06,6584.330802683864
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-07,8036.4671045220575
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-08,8123.156134914087
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-09,6266.648554396622
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-10,4744.826861050644
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-11,7736.823886584765
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-12,13608.403860584056
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-01,3854.5217558289446
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-02,3221.7926904936076
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-03,4089.636432483042
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-04,6255.1322816047805
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-05,6482.444437920495
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-06,7068.777232014224
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-07,7619.323341247999
1.3-A,mensal,constante_ipca,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-08,5274.102858164004
