tabela,periodicidade,unidade_tipo,codigo,descricao,nivel,periodo,valor
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2008-01,13883.19744889
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2008-02,7433.99329347
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2008-03,9413.786852919999
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2008-04,10563.824589650001
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2008-05,11180.570704389998
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2008-06,9788.26298517
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2008-07,9635.2999883
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2008-08,11293.203237519998
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2008-09,9284.617366180002
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2008-10,9121.184902320003
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2008-11,12786.00507359
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2008-12,13234.733831169999
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2009-01,10506.72853421
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2009-02,10685.37716833
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2009-03,8017.666457119999
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2009-04,8923.71993988
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2009-05,11762.234190559999
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2009-06,9276.580723719999
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2009-07,7693.205464300001
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2009-08,9534.016284940002
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2009-09,7814.725542239999
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2009-10,9306.78641109
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2009-11,11982.537285600001
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2009-12,14141.291739769998
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2010-01,9180.4264848
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2010-02,12496.62996401
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2010-03,8919.11636843
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2010-04,10406.241415370001
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2010-05,13033.76971849
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2010-06,10415.439826889997
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2010-07,9056.889103350002
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2010-08,11523.51088416
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2010-09,8218.10311471
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2010-10,11597.471277080002
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2010-11,12129.837304280001
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2010-12,16303.360877239997
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2011-01,13636.78572839
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2011-02,15787.577887450001
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2011-03,10058.649153930002
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2011-04,12849.295594349998
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2011-05,15703.276943649997
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2011-06,12849.021681510001
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2011-07,11781.264107510002
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2011-08,13541.6667129
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2011-09,9657.569906050001
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2011-10,13142.16334491
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2011-11,14800.82438412
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2011-12,19131.369221150002
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2012-01,12946.07677538
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2012-02,15314.60945774
1.5,mensal,corrente,1,TRANSF. POR REPARTIÇÃO DE RECEITA,1,2012-03,15439.197734150002
