tabela,periodicidade,unidade_tipo,codigo,descricao,nivel,periodo,valor
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,1997,159012.37514721998
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,1998,183516.204217834
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,1999,209383.5307711301
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2000,235051.9264603559
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2001,270441.181138346
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2002,320056.45485952095
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2003,356131.53487670014
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2004,418993.2891569934
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2005,487822.08090402954
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2006,542810.005410329
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2007,618352.1084603929
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2008,715615.8952906401
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2009,738124.9459499798
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2010,918531.3694962286
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2011,988270.07665692
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2012,1072289.4194307346
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2013,1178983.23858507
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2014,1221474.13234092
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2015,1249103.68621406
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2016,1315985.2686316364
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2017,1383653.146881649
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2018,1488999.2062827144
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2019,1635607.86223003
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2020,1468096.1372304999
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2021,1932649.6796227393
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2022,2313305.42584203
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2023,2353432.2430285
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2024,2679441.60626551
2.1,anual,corrente,1,RECEITA TOTAL 1/,1,2025,2902274.5640645996
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,1997,101710.99134000001
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,1998,111752.412363
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,1999,134315.24228339997
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2000,156187.723345
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2001,179218.17344314948
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2002,219900.79490799998
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2003,242869.35892299996
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2004,286807.667223
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2005,333069.63118063996
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2006,359189.16918996006
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2007,417509.43861415
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2008,466337.04441949003
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2009,456139.3312590299
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2010,531205.991596
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2011,628894.93289579
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2012,647535.05609337
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2013,720193.3676892
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2014,739178.0048503602
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2015,765137.1798145701
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2016,819751.85484766
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2017,835563.53550946
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2018,905052.42457351
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2019,946082.8637966599
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2020,899522.5079037499
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2021,1195712.30130914
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2022,1390000.44825626
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2023,1439302.59864158
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2024,1690020.4045533903
2.1,anual,corrente,1.1,-  Receita Administrada pela RFB,2,2025,1859843.9075971898
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,1997,5135.256259
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,1998,6530.952877
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,1999,7861.04880414
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2000,8497.976205
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2001,9079.028762000002
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2002,7956.566514
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2003,8134.749651
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2004,9195.22296
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2005,9019.946378069999
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2006,9978.31674298
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2007,12216.324714800001
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2008,17171.27425229
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2009,15967.9047799
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2010,21093.346541
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2011,26680.65729114
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2012,31067.553560219996
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2013,37138.714750600004
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2014,36563.27696015
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2015,38942.28003581
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2016,31390.477725079996
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2017,32426.4895769
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2018,40678.35279421
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2019,43035.29653404
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2020,45743.696486999994
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2021,61970.274861629994
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2022,59078.702113290004
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2023,54221.9966958
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2024,77749.32054684001
2.1,anual,corrente,1.1.01,Imposto sobre a Importação,3,2025,90395.23605360999
2.1,anual,corrente,1.1.02,IPI,3,1997,16552.739062
2.1,anual,corrente,1.1.02,IPI,3,1998,15824.030666
2.1,anual,corrente,1.1.02,IPI,3,1999,16084.6880461
2.1,anual,corrente,1.1.02,IPI,3,2000,17700.491536999998
2.1,anual,corrente,1.1.02,IPI,3,2001,18939.45091
2.1,anual,corrente,1.1.02,IPI,3,2002,18622.865379
2.1,anual,corrente,1.1.02,IPI,3,2003,17874.787781
