tabela,periodicidade,unidade_tipo,codigo,descricao,nivel,periodo,valor
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-01,1262.2547417100002
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-02,1112.3130988
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-03,1516.390464
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-04,1483.1660579999998
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-05,2057.2163679999994
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-06,2439.912043
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-07,2993.79871
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-08,3034.566548999999
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-09,2347.117291000001
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-10,1785.131532
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-11,2921.2822800000004
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2008-12,5152.674645409998
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-01,1466.47547084
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-02,1232.49283722
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-03,1567.6114431099998
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-04,2409.1856711999994
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-05,2508.47008016
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-06,2745.2038147299995
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-07,2966.11242816
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-08,2056.2246423899996
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-09,3510.8444382999996
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-10,3334.79646656
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-11,3148.704358959999
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2009-12,7062.152558559999
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2010-01,2997.3551516400003
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2010-02,2414.43215235
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2010-03,4271.2855942
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2010-04,2965.87593694
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2010-05,4126.182910950002
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2010-06,3356.713124519998
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2010-07,4696.314148910001
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2010-08,2426.503495099999
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2010-09,4850.52672968
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2010-10,4889.219308839999
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2010-11,3919.33736372
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2010-12,3827.4716855700003
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2011-01,7789.94257643
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2011-02,1486.4192878299993
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2011-03,3410.6353592600008
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2011-04,3681.2050685799995
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2011-05,3789.983803449999
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2011-06,4968.52839482
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2011-07,4823.308536119999
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2011-08,3255.3435028800004
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2011-09,3471.2450755300015
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2011-10,4753.965656709998
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2011-11,3228.8221274700004
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2011-12,7971.27252233
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2012-01,7713.245323159999
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2012-02,1866.2495569900002
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2012-03,6091.72272723
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2012-04,5426.5510188
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2012-05,5147.440556920001
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2012-06,6587.921826279999
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2012-07,5924.43542331
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2012-08,3705.08365331
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2012-09,2751.0687176200004
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2012-10,5689.22059422
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2012-11,3958.6428463599996
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2012-12,4587.247058300001
1.3,mensal,corrente,1,INVESTIMENTO TOTAL (1 + 2 + 3),1,2013-01,9621.691924130002
