tabela,periodicidade,unidade_tipo,codigo,descricao,nivel,periodo,valor
4.1,trimestral,corrente,1,Receita 2/,1,2020-IV,517208.48280750995
4.1,trimestral,corrente,1,Receita 2/,1,2021-I,524780.56507149
4.1,trimestral,corrente,1,Receita 2/,1,2021-II,504625.49522486
4.1,trimestral,corrente,1,Receita 2/,1,2021-III,543263.16639726
4.1,trimestral,corrente,1,Receita 2/,1,2021-IV,648163.57666391
4.1,trimestral,corrente,1,Receita 2/,1,2022-I,663349.49536834
4.1,trimestral,corrente,1,Receita 2/,1,2022-II,705774.5837519199
4.1,trimestral,corrente,1,Receita 2/,1,2022-III,648241.8250549299
4.1,trimestral,corrente,1,Receita 2/,1,2022-IV,698698.71815606
4.1,trimestral,corrente,1,Receita 2/,1,2023-I,701911.75839508
4.1,trimestral,corrente,1,Receita 2/,1,2023-II,677880.57401854
4.1,trimestral,corrente,1,Receita 2/,1,2023-III,667909.1630144
4.1,trimestral,corrente,1,Receita 2/,1,2023-IV,730473.73734317
4.1,trimestral,corrente,1,Receita 2/,1,2024-I,776540.82224193
4.1,trimestral,corrente,1,Receita 2/,1,2024-II,750750.83678458
4.1,trimestral,corrente,1,Receita 2/,1,2024-III,722121.69760636
4.1,trimestral,corrente,1,Receita 2/,1,2024-IV,866368.7736277201
4.1,trimestral,corrente,1,Receita 2/,1,2025-I,842957.80619985
4.1,trimestral,corrente,1,Receita 2/,1,2025-II,825995.75320568
4.1,trimestral,corrente,1,Receita 2/,1,2025-III,803945.2040172401
4.1,trimestral,corrente,1,Receita 2/,1,2025-IV,935476.0646767401
4.1,trimestral,corrente,11,Impostos,1,2006-I,88973.06197845002
4.1,trimestral,corrente,11,Impostos,1,2006-II,92777.08208826999
4.1,trimestral,corrente,11,Impostos,1,2006-III,89325.08867412999
4.1,trimestral,corrente,11,Impostos,1,2006-IV,99020.66560034
4.1,trimestral,corrente,11,Impostos,1,2007-I,100574.00020764
4.1,trimestral,corrente,11,Impostos,1,2007-II,107295.66811808999
4.1,trimestral,corrente,11,Impostos,1,2007-III,103329.66927258
4.1,trimestral,corrente,11,Impostos,1,2007-IV,119408.16156948
4.1,trimestral,corrente,11,Impostos,1,2008-I,120336.80401723
4.1,trimestral,corrente,11,Impostos,1,2008-II,117136.57862707
4.1,trimestral,corrente,11,Impostos,1,2008-III,119116.57711839
4.1,trimestral,corrente,11,Impostos,1,2008-IV,125219.71009261
4.1,trimestral,corrente,11,Impostos,1,2009-I,116018.49418985
4.1,trimestral,corrente,11,Impostos,1,2009-II,111050.45380129
4.1,trimestral,corrente,11,Impostos,1,2009-III,109045.47344937999
4.1,trimestral,corrente,11,Impostos,1,2009-IV,130023.85377534
4.1,trimestral,corrente,11,Impostos,1,2010-I,132911.4870577
4.1,trimestral,corrente,11,Impostos,1,2010-II,133766.21990075998
4.1,trimestral,corrente,11,Impostos,1,2010-III,131039.47122565
4.1,trimestral,corrente,11,Impostos,1,2010-IV,155999.54163694
4.1,trimestral,corrente,11,Impostos,1,2011-I,164130.22489321
4.1,trimestral,corrente,11,Impostos,1,2011-II,160188.92959774
4.1,trimestral,corrente,11,Impostos,1,2011-III,157178.52919108997
4.1,trimestral,corrente,11,Impostos,1,2011-IV,168451.88303174003
4.1,trimestral,corrente,11,Impostos,1,2012-I,181761.71105225
4.1,trimestral,corrente,11,Impostos,1,2012-II,169659.01514414
4.1,trimestral,corrente,11,Impostos,1,2012-III,162660.23877245001
4.1,trimestral,corrente,11,Impostos,1,2012-IV,175990.231238
4.1,trimestral,corrente,11,Impostos,1,2013-I,190148.63481904002
4.1,trimestral,corrente,11,Impostos,1,2013-II,183379.73991099998
4.1,trimestral,corrente,11,Impostos,1,2013-III,168913.66091993
4.1,trimestral,corrente,11,Impostos,1,2013-IV,210665.44915332
4.1,trimestral,corrente,11,Impostos,1,2014-I,208358.3130049
4.1,trimestral,corrente,11,Impostos,1,2014-II,190644.04313265998
4.1,trimestral,corrente,11,Impostos,1,2014-III,178226.59459802
4.1,trimestral,corrente,11,Impostos,1,2014-IV,202356.11537199997
4.1,trimestral,corrente,11,Impostos,1,2015-I,222117.24503793998
4.1,trimestral,corrente,11,Impostos,1,2015-II,204225.68017242
4.1,trimestral,corrente,11,Impostos,1,2015-III,188196.25428471
4.1,trimestral,corrente,11,Impostos,1,2015-IV,202664.36614419997
4.1,trimestral,corrente,11,Impostos,1,2016-I,224552.31320585997
4.1,trimestral,corrente,11,Impostos,1,2016-II,209000.60757557
4.1,trimestral,corrente,11,Impostos,1,2016-III,189319.71982154
4.1,trimestral,corrente,11,Impostos,1,2016-IV,236679.24784755998
4.1,trimestral,corrente,11,Impostos,1,2017-I,235303.15169942
4.1,trimestral,corrente,11,Impostos,1,2017-II,215391.53013856002
4.1,trimestral,corrente,11,Impostos,1,2017-III,202868.25472963997
4.1,trimestral,corrente,11,Impostos,1,2017-IV,242406.53020326997
4.1,trimestral,corrente,11,Impostos,1,2018-I,256831.82712780003
4.1,trimestral,corrente,11,Impostos,1,2018-II,239076.54542915997
4.1,trimestral,corrente,11,Impostos,1,2018-III,228345.88139176
4.1,trimestral,corrente,11,Impostos,1,2018-IV,252130.56546904
4.1,trimestral,corrente,11,Impostos,1,2019-I,272060.27360365
4.1,trimestral,corrente,11,Impostos,1,2019-II,243363.71333022002
4.1,trimestral,corrente,11,Impostos,1,2019-III,237549.73328747
4.1,trimestral,corrente,11,Impostos,1,2019-IV,262122.54761046002
4.1,trimestral,corrente,11,Impostos,1,2020-I,276120.76959708997
4.1,trimestral,corrente,11,Impostos,1,2020-II,174494.18734999
4.1,trimestral,corrente,11,Impostos,1,2020-III,225792.71417963
4.1,trimestral,corrente,11,Impostos,1,2020-IV,291486.48567301
4.1,trimestral,corrente,11,Impostos,1,2021-I,319972.52030738
4.1,trimestral,corrente,11,Impostos,1,2021-II,289094.93735130003
4.1,trimestral,corrente,11,Impostos,1,2021-III,308009.41116275
4.1,trimestral,corrente,11,Impostos,1,2021-IV,356940.36814069
4.1,trimestral,corrente,11,Impostos,1,2022-I,390753.82255792
4.1,trimestral,corrente,11,Impostos,1,2022-II,359061.11440613
4.1,trimestral,corrente,11,Impostos,1,2022-III,347466.95896799
4.1,trimestral,corrente,11,Impostos,1,2022-IV,387035.96252309
4.1,trimestral,corrente,11,Impostos,1,2023-I,402699.99458718
4.1,trimestral,corrente,11,Impostos,1,2023-II,371173.71721995994
4.1,trimestral,corrente,11,Impostos,1,2023-III,351011.35393204
4.1,trimestral,corrente,11,Impostos,1,2023-IV,411764.33633931
4.1,trimestral,corrente,11,Impostos,1,2024-I,468299.71292275004
4.1,trimestral,corrente,11,Impostos,1,2024-II,436325.55826705997
4.1,trimestral,corrente,11,Impostos,1,2024-III,423442.00035281
4.1,trimestral,corrente,11,Impostos,1,2024-IV,487142.81633515004
4.1,trimestral,corrente,11,Impostos,1,2025-I,510330.53894342
4.1,trimestral,corrente,11,Impostos,1,2025-II,478104.19763229
4.1,trimestral,corrente,11,Impostos,1,2025-III,458805.12072721997
4.1,trimestral,corrente,11,Impostos,1,2025-IV,535120.46945916
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2006-I,38745.36025387
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2006-II,42871.54563621
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2006-III,36240.38367332
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2006-IV,42095.33739978
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2007-I,45938.65940136
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2007-II,48017.670160639995
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2007-III,42002.79249297
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2007-IV,54517.85634088
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2008-I,60081.426735940004
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2008-II,57023.81379335
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2008-III,54380.79578269999
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2008-IV,61476.54746227
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2009-I,62323.10630382
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2009-II,57883.17742446999
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2009-III,50526.908866989994
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2009-IV,61837.04391725999
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2010-I,64726.06812076
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2010-II,63861.40842692999
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2010-III,57451.06820199
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2010-IV,72446.0616798
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2011-I,81859.48965763
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2011-II,78985.41804240001
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2011-III,71037.41656581001
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2011-IV,82115.77348298
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2012-I,94744.74521222
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2012-II,81465.79209758001
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2012-III,64513.345815450004
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2012-IV,84211.57162619001
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2013-I,99570.14906350999
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2013-II,88640.49457390001
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2013-III,73383.31510343
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2013-IV,99166.08726044
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2014-I,107051.25849359001
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2014-II,96064.65591976
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2014-III,81642.30174917998
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2014-IV,97394.85234657
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2015-I,116003.14204173
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2015-II,103481.57177084002
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2015-III,82492.88028176001
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2015-IV,99143.89193973
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2016-I,117954.14542192
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2016-II,109844.61505104
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2016-III,90546.020405
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2016-IV,134851.8982625
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2017-I,132552.88468416
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2017-II,115287.43652532
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2017-III,95385.8596158
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2017-IV,115455.29640984
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2018-I,140015.80741708
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2018-II,121062.01208553999
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2018-III,102723.67494617999
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2018-IV,126938.36882353999
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2019-I,153587.74011154
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2019-II,126382.35449224
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2019-III,116130.60976027
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2019-IV,139476.41396826
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2020-I,159859.13603685
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2020-II,113737.51069424002
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2020-III,102296.50873743999
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2020-IV,150682.78533572
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2021-I,182997.99708508002
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2021-II,159793.91412034
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2021-III,157931.69291568
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2021-IV,197397.8590688
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2022-I,243714.64832644002
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2022-II,224192.30676171998
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2022-III,199940.34373337
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2022-IV,241201.57519101998
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2023-I,263976.32748743
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2023-II,228537.52147948003
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2023-III,193011.20103221
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2023-IV,254446.29073993
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2024-I,296499.68918088
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2024-II,256461.67880300002
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2024-III,226396.62621918
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2024-IV,285672.8652918
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2025-I,317134.79198732995
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2025-II,287757.45505116
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2025-III,247271.45490683
4.1,trimestral,corrente,111,"Impostos sobre renda, lucros e ganhos de capital",1,2025-IV,314394.65157653997
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2006-I,1959.8269510999999
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2006-II,1755.3491146600002
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2006-III,1951.44079086
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2006-IV,2246.55600094
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2007-I,1966.39777758
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2007-II,1967.24197247
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2007-III,2215.6974787500003
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2007-IV,2121.19011572
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2008-I,2697.41811735
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2008-II,2280.00118769
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2008-III,2597.3669400199997
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2008-IV,2496.0041763199997
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2009-I,3023.46767544
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2009-II,2514.7397563100003
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2009-III,2731.8559068500003
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2009-IV,2636.3184332700002
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2010-I,3418.7598611800004
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2010-II,3098.22959816
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2010-III,2956.85186813
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2010-IV,3057.19094509
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2011-I,4085.3880009999993
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2011-II,3397.63649944
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2011-III,3703.20683825
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2011-IV,3658.37518474
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2012-I,4630.915710390001
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2012-II,3922.56152949
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2012-III,4118.82722337
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2012-IV,4015.29218365
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2013-I,5179.94785167
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2013-II,4439.2687892
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2013-III,4601.05562575
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2013-IV,4505.08362891
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2014-I,5791.20348085
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2014-II,4891.39184396
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2014-III,5070.87509331
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2014-IV,4965.84675565
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2015-I,6238.77873552
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2015-II,5188.935470799999
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2015-III,5283.505176860001
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2015-IV,4875.92108059
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2016-I,6346.45534678
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2016-II,5370.92347576
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2016-III,5377.42084852
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2016-IV,5095.359496970001
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2017-I,6473.39127575
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2017-II,5446.50850291
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2017-III,5546.96049046
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2017-IV,5265.40410582
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2018-I,6674.433288220001
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2018-II,5274.79297411
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2018-III,6306.96775163
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2018-IV,6149.08289365
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2019-I,6085.13581807
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2019-II,5815.91272004
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2019-III,5558.211069
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2019-IV,6779.32549702
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2020-I,5896.724408810001
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2020-II,5135.250868929999
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2020-III,5329.68668824
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2020-IV,6907.33301338
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2021-I,6020.392601320001
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2021-II,5887.71851802
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2021-III,6072.4424456
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2021-IV,8241.19273153
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2022-I,6813.09244279
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2022-II,6883.89219201
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2022-III,7105.623224269999
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2022-IV,8985.309783609999
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2023-I,7725.59677799
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2023-II,7903.39495718
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2023-III,7806.2110768
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2023-IV,10115.280914350002
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2024-I,8174.735829679999
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2024-II,8153.104754919999
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2024-III,8658.06047949
4.1,trimestral,corrente,112,Impostos sobre a folha de pagamento e a mão de obra,1,2024-IV,10682.40337518
